level,steps,ep_reward,win,game_name,criteria
0,296,2,False,chase,1
0,2294,-1,False,chase,1
0,2583,1,False,chase,1
0,2786,1,False,chase,1
0,4784,0,False,chase,1
0,6782,-1,False,chase,1
0,8780,1,False,chase,1
0,10778,0,False,chase,1
0,12776,1,False,chase,1
0,14774,4,False,chase,1
0,16772,-1,False,chase,1
0,18770,-1,False,chase,1
0,19573,2,False,chase,1
0,21571,0,False,chase,1
0,23569,-1,False,chase,1
0,24765,1,False,chase,1
0,26763,0,False,chase,1
0,28761,-1,False,chase,1
0,29329,1,False,chase,1
0,29943,-1,False,chase,1
0,31941,0,False,chase,1
0,33939,0,False,chase,1
0,35937,-1,False,chase,1
0,37935,0,False,chase,1
0,39933,1,False,chase,1
0,41931,-1,False,chase,1
0,43929,2,False,chase,1
0,45927,-1,False,chase,1
0,47758,1,True,chase,1
1,49756,-1,False,chase,1
1,51754,-1,False,chase,1
1,53752,-1,False,chase,1
1,55750,-1,False,chase,1
1,57748,0,False,chase,1
1,59746,-1,False,chase,1
1,61744,0,False,chase,1
1,63742,-1,False,chase,1
1,65740,-1,False,chase,1
1,67738,-1,False,chase,1
1,69736,2,False,chase,1
1,71734,1,False,chase,1
1,73732,0,False,chase,1
1,75730,1,False,chase,1
1,77728,0,False,chase,1
1,79726,-1,False,chase,1
1,81724,0,False,chase,1
1,83722,0,False,chase,1
1,85720,0,False,chase,1
1,87718,2,False,chase,1
1,89716,0,False,chase,1
1,91714,-1,False,chase,1
1,93712,-1,False,chase,1
1,95710,-1,False,chase,1
1,97708,-1,False,chase,1
1,99706,-1,False,chase,1
1,101704,-1,False,chase,1
1,103702,-1,False,chase,1
1,105700,-1,False,chase,1
1,107698,0,False,chase,1
1,109696,0,False,chase,1
1,111694,0,False,chase,1
1,113692,0,False,chase,1
1,115690,-1,False,chase,1
1,117688,-1,False,chase,1
1,119686,0,False,chase,1
1,121684,-1,False,chase,1
1,123682,-1,False,chase,1
1,125680,-1,False,chase,1
1,127560,0,False,chase,1
1,129558,-1,False,chase,1
1,131556,-1,False,chase,1
1,133554,-1,False,chase,1
1,134549,4,True,chase,1
2,136547,1,False,chase,1
2,138545,3,False,chase,1
2,140543,-1,False,chase,1
2,142541,1,False,chase,1
2,144539,-1,False,chase,1
2,146537,-1,False,chase,1
2,148535,1,False,chase,1
2,150533,-1,False,chase,1
2,152531,0,False,chase,1
2,154529,0,False,chase,1
2,156305,0,False,chase,1
2,158303,2,False,chase,1
2,160301,-1,False,chase,1
2,162299,-1,False,chase,1
2,164297,0,False,chase,1
2,166295,-1,False,chase,1
2,168293,-1,False,chase,1
2,170291,-1,False,chase,1
2,172289,-1,False,chase,1
2,174287,-1,False,chase,1
2,176285,0,False,chase,1
2,178283,0,False,chase,1
2,180281,0,False,chase,1
2,182279,0,False,chase,1
2,184277,0,False,chase,1
2,186275,-1,False,chase,1
2,188273,-1,False,chase,1
2,190271,-1,False,chase,1
2,192269,-1,False,chase,1
2,194267,-1,False,chase,1
2,196265,-1,False,chase,1
2,198263,-1,False,chase,1
2,200261,-1,False,chase,1
2,202259,-1,False,chase,1
2,204257,-1,False,chase,1
2,206255,1,False,chase,1
2,208253,1,False,chase,1
2,210251,1,False,chase,1
2,212249,1,False,chase,1
2,214247,1,False,chase,1
2,216245,1,False,chase,1
2,218243,-1,False,chase,1
2,220241,1,False,chase,1
2,222239,-1,False,chase,1
2,224237,-1,False,chase,1
2,226235,-1,False,chase,1
2,228233,-1,False,chase,1
2,230231,1,False,chase,1
2,232229,-1,False,chase,1
2,234227,-1,False,chase,1
2,236225,-1,False,chase,1
2,238223,1,False,chase,1
2,240221,0,False,chase,1
2,242219,-1,False,chase,1
2,244217,0,False,chase,1
2,246215,0,False,chase,1
2,248213,1,False,chase,1
2,250211,-1,False,chase,1
2,252209,-1,False,chase,1
2,254207,-1,False,chase,1
2,256205,-1,False,chase,1
2,258203,1,False,chase,1
2,260201,-1,False,chase,1
2,262199,-1,False,chase,1
2,264197,-1,False,chase,1
2,266195,-1,False,chase,1
2,268193,-1,False,chase,1
2,270191,-1,False,chase,1
2,272189,0,False,chase,1
2,274187,-1,False,chase,1
2,276185,0,False,chase,1
2,278183,0,False,chase,1
2,280181,0,False,chase,1
2,282179,-1,False,chase,1
2,284177,-1,False,chase,1
2,286175,0,False,chase,1
2,288173,-1,False,chase,1
2,290171,0,False,chase,1
2,292169,-1,False,chase,1
2,294167,-1,False,chase,1
2,296165,0,False,chase,1
2,298163,-1,False,chase,1
2,300161,-1,False,chase,1
2,302159,-1,False,chase,1
2,304157,-1,False,chase,1
2,306155,-1,False,chase,1
2,308153,-1,False,chase,1
2,310151,-1,False,chase,1
2,312149,-1,False,chase,1
2,314147,-1,False,chase,1
2,316145,-1,False,chase,1
2,318143,-1,False,chase,1
2,320141,1,False,chase,1
2,322139,-1,False,chase,1
2,324137,-1,False,chase,1
2,326135,-1,False,chase,1
2,328133,0,False,chase,1
2,330131,-1,False,chase,1
2,332129,-1,False,chase,1
2,334127,-1,False,chase,1
2,336125,-1,False,chase,1
2,338123,-1,False,chase,1
2,340121,-1,False,chase,1
2,342119,-1,False,chase,1
2,344117,1,False,chase,1
2,346115,-1,False,chase,1
2,348113,-1,False,chase,1
2,350111,-1,False,chase,1
2,352109,0,False,chase,1
2,354107,-1,False,chase,1
2,356105,-1,False,chase,1
2,358103,-1,False,chase,1
2,360101,-1,False,chase,1
2,362099,-1,False,chase,1
2,364097,-1,False,chase,1
2,366095,-1,False,chase,1
2,368093,-1,False,chase,1
2,370091,0,False,chase,1
2,372089,-1,False,chase,1
2,374087,-1,False,chase,1
2,376085,-1,False,chase,1
2,378083,-1,False,chase,1
2,380081,0,False,chase,1
2,382079,-1,False,chase,1
2,384077,-1,False,chase,1
2,386075,-1,False,chase,1
2,388073,-1,False,chase,1
2,390071,0,False,chase,1
2,392069,0,False,chase,1
2,394067,-1,False,chase,1
2,396065,-1,False,chase,1
2,398063,-1,False,chase,1
2,400061,-1,False,chase,1
2,402059,-1,False,chase,1
2,404057,-1,False,chase,1
2,406055,-1,False,chase,1
2,408053,-1,False,chase,1
2,410051,-1,False,chase,1
2,412049,-1,False,chase,1
2,414047,0,False,chase,1
2,416045,-1,False,chase,1
2,418043,-1,False,chase,1
2,420041,-1,False,chase,1
2,422039,-1,False,chase,1
2,424037,-1,False,chase,1
2,426035,-1,False,chase,1
2,428033,-1,False,chase,1
2,430031,-1,False,chase,1
2,432029,-1,False,chase,1
2,434027,-1,False,chase,1
2,436025,-1,False,chase,1
2,438023,-1,False,chase,1
2,440021,-1,False,chase,1
2,442019,-1,False,chase,1
2,444017,0,False,chase,1
2,446015,-1,False,chase,1
2,448013,0,False,chase,1
2,450011,-1,False,chase,1
2,452009,-1,False,chase,1
2,454007,0,False,chase,1
2,456005,-1,False,chase,1
2,458003,-1,False,chase,1
2,460001,-1,False,chase,1
2,461999,-1,False,chase,1
2,463997,-1,False,chase,1
2,465995,-1,False,chase,1
2,467993,-1,False,chase,1
2,469991,-1,False,chase,1
2,471989,-1,False,chase,1
2,473987,-1,False,chase,1
2,475985,-1,False,chase,1
2,477983,1,False,chase,1
2,479981,-1,False,chase,1
2,481979,-1,False,chase,1
2,483977,-1,False,chase,1
2,485975,-1,False,chase,1
2,487973,-1,False,chase,1
2,489971,-1,False,chase,1
2,491969,-1,False,chase,1
2,493967,-1,False,chase,1
2,495965,-1,False,chase,1
2,497963,-1,False,chase,1
2,499961,-1,False,chase,1
2,501959,-1,False,chase,1
