level,steps,ep_reward,win,game_name,criteria
0,1998,-1,False,chase,1
0,2974,1,False,chase,1
0,4972,2,False,chase,1
0,5885,1,False,chase,1
0,7883,2,False,chase,1
0,9881,-1,False,chase,1
0,11879,0,False,chase,1
0,13877,-1,False,chase,1
0,15875,0,False,chase,1
0,17873,-1,False,chase,1
0,19871,-1,False,chase,1
0,21869,-1,False,chase,1
0,23867,-1,False,chase,1
0,25853,3,False,chase,1
0,27851,-1,False,chase,1
0,28763,1,False,chase,1
0,30761,-1,False,chase,1
0,32759,-1,False,chase,1
0,34757,-1,False,chase,1
0,36755,-1,False,chase,1
0,38753,-1,False,chase,1
0,40751,-1,False,chase,1
0,42749,-1,False,chase,1
0,44747,-1,False,chase,1
0,46745,-1,False,chase,1
0,48743,-1,False,chase,1
0,50741,-1,False,chase,1
0,52739,-1,False,chase,1
0,54737,-1,False,chase,1
0,56735,-1,False,chase,1
0,58733,-1,False,chase,1
0,60731,-1,False,chase,1
0,62729,-1,False,chase,1
0,64727,-1,False,chase,1
0,66725,-1,False,chase,1
0,68723,-1,False,chase,1
0,70721,-1,False,chase,1
0,72719,0,False,chase,1
0,74717,-1,False,chase,1
0,76715,-1,False,chase,1
0,78713,-1,False,chase,1
0,80711,-1,False,chase,1
0,82709,-1,False,chase,1
0,84707,-1,False,chase,1
0,86705,-1,False,chase,1
0,88703,-1,False,chase,1
0,90701,-1,False,chase,1
0,92699,-1,False,chase,1
0,94697,-1,False,chase,1
0,96695,-1,False,chase,1
0,98693,-1,False,chase,1
0,100691,-1,False,chase,1
0,102689,-1,False,chase,1
0,104687,0,False,chase,1
0,106685,-1,False,chase,1
0,108683,-1,False,chase,1
0,110681,-1,False,chase,1
0,112679,-1,False,chase,1
0,114677,-1,False,chase,1
0,116675,-1,False,chase,1
0,118673,-1,False,chase,1
0,120671,0,False,chase,1
0,122669,-1,False,chase,1
0,124667,-1,False,chase,1
0,126665,-1,False,chase,1
0,128663,-1,False,chase,1
0,130661,-1,False,chase,1
0,132659,-1,False,chase,1
0,134657,0,False,chase,1
0,136655,-1,False,chase,1
0,138653,-1,False,chase,1
0,140651,-1,False,chase,1
0,142649,0,False,chase,1
0,144647,0,False,chase,1
0,146645,-1,False,chase,1
0,148643,-1,False,chase,1
0,150641,-1,False,chase,1
0,152639,-1,False,chase,1
0,154637,0,False,chase,1
0,156635,0,False,chase,1
0,158633,-1,False,chase,1
0,160631,-1,False,chase,1
0,162629,-1,False,chase,1
0,164627,-1,False,chase,1
0,166625,-1,False,chase,1
0,168623,-1,False,chase,1
0,170621,-1,False,chase,1
0,172619,0,False,chase,1
0,174617,-1,False,chase,1
0,176615,-1,False,chase,1
0,178613,-1,False,chase,1
0,180611,-1,False,chase,1
0,182609,-1,False,chase,1
0,184607,0,False,chase,1
0,186605,0,False,chase,1
0,188603,-1,False,chase,1
0,190601,-1,False,chase,1
0,192599,-1,False,chase,1
0,194597,-1,False,chase,1
0,196595,-1,False,chase,1
0,198593,-1,False,chase,1
0,200591,0,False,chase,1
0,202589,-1,False,chase,1
0,204587,-1,False,chase,1
0,206585,-1,False,chase,1
0,208583,-1,False,chase,1
0,210581,-1,False,chase,1
0,212579,-1,False,chase,1
