level,steps,ep_reward,win,game_name,criteria
0,149,-1,False,portals,1
0,284,-1,False,portals,1
0,347,-1,False,portals,1
0,369,-1,False,portals,1
0,432,-1,False,portals,1
0,545,-1,False,portals,1
0,605,-1,False,portals,1
0,794,-1,False,portals,1
0,874,-1,False,portals,1
0,927,-1,False,portals,1
0,1119,-1,False,portals,1
0,1266,-1,False,portals,1
0,1511,-1,False,portals,1
0,1620,-1,False,portals,1
0,1669,-1,False,portals,1
0,1794,-1,False,portals,1
0,1853,-1,False,portals,1
0,1906,-1,False,portals,1
0,1951,-1,False,portals,1
0,2142,-1,False,portals,1
0,2214,-1,False,portals,1
0,2350,-1,False,portals,1
0,2393,-1,False,portals,1
0,2455,-1,False,portals,1
0,2506,-1,False,portals,1
0,2537,-1,False,portals,1
0,2757,-1,False,portals,1
0,2798,-1,False,portals,1
0,2899,-1,False,portals,1
0,2965,-1,False,portals,1
0,3022,-1,False,portals,1
0,3083,-1,False,portals,1
0,3151,-1,False,portals,1
0,3196,-1,False,portals,1
0,3533,-1,False,portals,1
0,3642,-1,False,portals,1
0,3695,-1,False,portals,1
0,3744,-1,False,portals,1
0,3871,-1,False,portals,1
0,3945,-1,False,portals,1
0,4008,-1,False,portals,1
0,4107,-1,False,portals,1
0,4134,-1,False,portals,1
0,4183,-1,False,portals,1
0,4230,-1,False,portals,1
0,4317,-1,False,portals,1
0,4530,-1,False,portals,1
0,4577,-1,False,portals,1
0,4893,-1,False,portals,1
0,4941,-1,False,portals,1
0,5046,-1,False,portals,1
0,5112,-1,False,portals,1
0,5233,-1,False,portals,1
0,5296,-1,False,portals,1
0,5351,-1,False,portals,1
0,5410,-1,False,portals,1
0,5461,-1,False,portals,1
0,5546,-1,False,portals,1
0,5675,-1,False,portals,1
0,5731,-1,False,portals,1
0,5767,-1,False,portals,1
0,5950,-1,False,portals,1
0,6079,-1,False,portals,1
0,6198,-1,False,portals,1
0,6287,-1,False,portals,1
0,6334,-1,False,portals,1
0,6450,-1,False,portals,1
0,6653,-1,False,portals,1
0,6810,-1,False,portals,1
0,6865,-1,False,portals,1
0,6909,-1,False,portals,1
0,7021,-1,False,portals,1
0,7097,-1,False,portals,1
0,7224,-1,False,portals,1
0,7343,-1,False,portals,1
0,7535,-1,False,portals,1
0,7559,-1,False,portals,1
0,7688,-1,False,portals,1
0,8007,-1,False,portals,1
0,8062,-1,False,portals,1
0,8124,-1,False,portals,1
0,8319,-1,False,portals,1
0,8339,-1,False,portals,1
0,8394,-1,False,portals,1
0,8584,-1,False,portals,1
0,8643,-1,False,portals,1
0,8694,-1,False,portals,1
0,8802,-1,False,portals,1
0,8889,-1,False,portals,1
0,8912,-1,False,portals,1
0,8978,-1,False,portals,1
0,9028,-1,False,portals,1
0,9089,-1,False,portals,1
0,9137,-1,False,portals,1
0,9256,-1,False,portals,1
0,9282,-1,False,portals,1
0,9415,-1,False,portals,1
0,9528,-1,False,portals,1
0,9659,-1,False,portals,1
0,9923,-1,False,portals,1
0,10038,-1,False,portals,1
0,10165,-1,False,portals,1
0,10234,-1,False,portals,1
0,10253,-1,False,portals,1
0,10337,-1,False,portals,1
0,10370,-1,False,portals,1
0,10440,-1,False,portals,1
0,10522,-1,False,portals,1
0,10602,-1,False,portals,1
0,10663,-1,False,portals,1
0,10759,-1,False,portals,1
0,10786,-1,False,portals,1
0,10925,-1,False,portals,1
0,11059,-1,False,portals,1
0,11176,-1,False,portals,1
0,11193,-1,False,portals,1
0,11271,-1,False,portals,1
0,11340,-1,False,portals,1
0,11432,-1,False,portals,1
0,11486,-1,False,portals,1
0,11509,-1,False,portals,1
0,11561,-1,False,portals,1
0,11728,-1,False,portals,1
0,11847,-1,False,portals,1
0,12032,-1,False,portals,1
0,12155,-1,False,portals,1
0,12222,-1,False,portals,1
0,12238,-1,False,portals,1
0,12351,-1,False,portals,1
0,12432,-1,False,portals,1
0,12497,-1,False,portals,1
0,12527,-1,False,portals,1
0,12583,-1,False,portals,1
0,12592,-1,False,portals,1
0,12748,-1,False,portals,1
0,12811,-1,False,portals,1
0,12903,-1,False,portals,1
0,12922,-1,False,portals,1
0,12983,-1,False,portals,1
0,13038,-1,False,portals,1
0,13050,-1,False,portals,1
0,13101,-1,False,portals,1
0,13224,-1,False,portals,1
0,13347,-1,False,portals,1
0,13371,-1,False,portals,1
0,13529,-1,False,portals,1
0,13576,-1,False,portals,1
0,13639,-1,False,portals,1
0,13700,-1,False,portals,1
0,13742,-1,False,portals,1
0,13801,-1,False,portals,1
0,13914,-1,False,portals,1
0,14031,-1,False,portals,1
0,14148,-1,False,portals,1
0,14269,-1,False,portals,1
0,14329,-1,False,portals,1
0,14392,-1,False,portals,1
0,14442,-1,False,portals,1
0,14457,-1,False,portals,1
0,14585,-1,False,portals,1
0,14637,-1,False,portals,1
0,14823,-1,False,portals,1
0,14949,-1,False,portals,1
0,15127,-1,False,portals,1
0,15186,-1,False,portals,1
0,15333,-1,False,portals,1
0,15464,-1,False,portals,1
0,15505,-1,False,portals,1
0,15632,-1,False,portals,1
0,15841,-1,False,portals,1
0,15894,-1,False,portals,1
0,16009,-1,False,portals,1
0,16123,-1,False,portals,1
0,16202,-1,False,portals,1
0,16369,-1,False,portals,1
0,16389,-1,False,portals,1
0,16628,-1,False,portals,1
0,17153,-1,False,portals,1
0,17312,-1,False,portals,1
0,17365,-1,False,portals,1
0,17428,-1,False,portals,1
0,17549,-1,False,portals,1
0,17676,-1,False,portals,1
0,17804,-1,False,portals,1
0,17859,-1,False,portals,1
0,17877,-1,False,portals,1
0,18074,-1,False,portals,1
0,18097,-1,False,portals,1
0,18213,-1,False,portals,1
0,18266,-1,False,portals,1
0,18290,-1,False,portals,1
0,18410,-1,False,portals,1
0,18461,-1,False,portals,1
0,18551,-1,False,portals,1
0,18608,-1,False,portals,1
0,18656,-1,False,portals,1
0,18728,-1,False,portals,1
0,18886,-1,False,portals,1
0,18941,-1,False,portals,1
0,19274,-1,False,portals,1
0,19326,-1,False,portals,1
0,19457,-1,False,portals,1
0,19466,-1,False,portals,1
0,19729,-1,False,portals,1
0,19780,-1,False,portals,1
0,19839,-1,False,portals,1
0,19898,-1,False,portals,1
0,19949,-1,False,portals,1
0,20008,-1,False,portals,1
0,20063,-1,False,portals,1
0,20175,-1,False,portals,1
0,20219,-1,False,portals,1
0,20272,-1,False,portals,1
0,20331,-1,False,portals,1
0,20348,-1,False,portals,1
0,20571,-1,False,portals,1
0,20620,-1,False,portals,1
0,20671,-1,False,portals,1
0,20869,-1,False,portals,1
0,21029,-1,False,portals,1
0,21194,-1,False,portals,1
0,21251,-1,False,portals,1
0,21268,-1,False,portals,1
0,21308,-1,False,portals,1
0,21431,-1,False,portals,1
0,21469,-1,False,portals,1
0,21552,-1,False,portals,1
0,21632,-1,False,portals,1
0,21661,-1,False,portals,1
0,21782,-1,False,portals,1
0,21895,-1,False,portals,1
0,21980,-1,False,portals,1
0,22111,-1,False,portals,1
0,22175,-1,False,portals,1
0,22242,-1,False,portals,1
0,22254,-1,False,portals,1
0,22306,-1,False,portals,1
0,22361,-1,False,portals,1
0,22448,-1,False,portals,1
0,22584,-1,False,portals,1
0,22707,-1,False,portals,1
0,22818,-1,False,portals,1
0,22901,-1,False,portals,1
0,22942,-1,False,portals,1
0,22968,-1,False,portals,1
0,22977,-1,False,portals,1
0,23028,-1,False,portals,1
0,23101,-1,False,portals,1
0,23123,-1,False,portals,1
0,23254,-1,False,portals,1
0,23384,-1,False,portals,1
0,23468,-1,False,portals,1
0,23512,-1,False,portals,1
0,23565,-1,False,portals,1
0,23627,-1,False,portals,1
0,23651,-1,False,portals,1
0,23672,-1,False,portals,1
0,23693,-1,False,portals,1
0,23946,-1,False,portals,1
0,23999,-1,False,portals,1
0,24058,-1,False,portals,1
0,24183,-1,False,portals,1
0,24208,-1,False,portals,1
0,24260,-1,False,portals,1
0,24333,-1,False,portals,1
0,24385,-1,False,portals,1
0,24573,-1,False,portals,1
0,24636,-1,False,portals,1
0,24725,-1,False,portals,1
0,24852,-1,False,portals,1
0,24973,-1,False,portals,1
0,25032,-1,False,portals,1
0,25079,-1,False,portals,1
0,25150,-1,False,portals,1
0,25340,-1,False,portals,1
0,25391,-1,False,portals,1
0,25498,-1,False,portals,1
0,25529,-1,False,portals,1
0,25658,-1,False,portals,1
0,25724,-1,False,portals,1
0,25753,-1,False,portals,1
0,25807,-1,False,portals,1
0,25856,-1,False,portals,1
0,26047,-1,False,portals,1
0,26130,-1,False,portals,1
0,26170,-1,False,portals,1
0,26327,-1,False,portals,1
0,26512,-1,False,portals,1
0,26536,-1,False,portals,1
0,26699,-1,False,portals,1
0,26730,-1,False,portals,1
0,26821,-1,False,portals,1
0,26888,-1,False,portals,1
0,26911,-1,False,portals,1
0,27042,-1,False,portals,1
0,27097,-1,False,portals,1
0,27157,-1,False,portals,1
0,27245,-1,False,portals,1
0,27376,-1,False,portals,1
